Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
PC75-1,179.36700000000002,-44.239,967.0,1.05,13353.7138671875,1.22,3.05,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.1,13846.9033203125,1.19,3.01,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.15,14236.18359375,1.12,2.85,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.2,14626.0322265625,0.91,2.8,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.25,15028.6162109375,1.54,2.99,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.35,15816.0078125,1.44,3.36,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.4,16172.748046875,1.61,3.65,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.45,16547.251953125,1.27,3.62,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.55,17313.7265625,1.4,3.8,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.6,17707.271484375,1.24,3.91,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.65,18102.34765625,0.64,4.08,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,1.85,19165.970703125,1.0,4.11,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.05,20195.36328125,0.84,3.94,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.1,20463.75,0.71,4.1,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.35,21712.484375,0.92,3.78,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.55,22589.302734375,0.81,3.86,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.65,23026.57421875,0.81,3.94,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.7,23252.50390625,0.63,3.86,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.85,23905.802734375,0.69,3.82,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.9,24120.017578125,0.55,3.92,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,2.95,24331.69140625,1.07,3.68,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,3.1,24960.5390625,0.54,3.97,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,3.15,25186.087890625,1.15,3.67,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,3.2,25400.091796875,0.69,3.68,7.0,2
PC75-1,179.36700000000002,-44.239,967.0,3.45,26492.447265625,1.11,3.69,7.0,2
GIK15669-1,-7.82,34.89,2022.0,0.0,508.7586059570313,1.09,2.46,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.1,3375.10693359375,1.13,2.47,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.15,4620.150390625,1.15,2.44,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.2,6102.57568359375,1.09,2.6,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.25,7771.43603515625,1.15,2.56,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.3,9401.5146484375,0.93,2.76,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.35,11065.0595703125,0.93,2.7,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.4,12406.9833984375,0.84,2.92,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.45,13770.8232421875,0.84,2.97,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.5,14600.3056640625,0.72,3.77,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.55,15460.796875,0.52,3.5,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.6,16300.08203125,0.34,3.7,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.65,17182.02734375,0.93,4.43,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.7,17920.15234375,0.82,4.29,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.75,18742.763671875,0.985,4.295,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.8,19571.1796875,0.94,4.39,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.85,20311.015625,0.92,4.37,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.9,21086.068359375,0.93,4.28,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.95,21867.251953125,0.97,4.11,1.0,1
GIK15669-1,-7.82,34.89,2022.0,0.98,22330.369140625,0.66,3.85,1.0,1
GIK15669-1,-7.82,34.89,2022.0,1.05,23414.79296875,0.56,3.66,1.0,1
GIK15669-1,-7.82,34.89,2022.0,1.1,24136.4140625,0.61,3.89,1.0,1
GIK15669-1,-7.82,34.89,2022.0,1.15,24859.8515625,0.8,4.06,1.0,1
GIK15669-1,-7.82,34.89,2022.0,1.2,25569.64453125,0.81,3.89,1.0,1
GIK15669-1,-7.82,34.89,2022.0,1.25,26168.763671875,1.04,4.03,1.0,1
SO236-52-4,73.141,3.918,381.1,0.05,3113.013427734375,0.58,1.4,12.0,3
SO236-52-4,73.141,3.918,381.1,0.1,3974.063232421875,0.7,,12.0,3
SO236-52-4,73.141,3.918,381.1,0.15,4740.44384765625,,0.92,12.0,3
SO236-52-4,73.141,3.918,381.1,0.2,5663.51220703125,0.63,0.99,12.0,3
SO236-52-4,73.141,3.918,381.1,0.25,6790.70654296875,0.65,0.97,12.0,3
SO236-52-4,73.141,3.918,381.1,0.3,7615.09521484375,0.74,0.91,12.0,3
SO236-52-4,73.141,3.918,381.1,0.35,8236.7509765625,0.59,1.08,12.0,3
SO236-52-4,73.141,3.918,381.1,0.4,8716.109375,0.75,0.96,12.0,3
SO236-52-4,73.141,3.918,381.1,0.45,9253.84375,0.75,2.05,12.0,3
SO236-52-4,73.141,3.918,381.1,0.5,9923.1708984375,0.49,1.82,12.0,3
SO236-52-4,73.141,3.918,381.1,0.55,10628.802734375,0.75,1.64,12.0,3
SO236-52-4,73.141,3.918,381.1,0.6,11425.232421875,0.5,2.12,12.0,3
SO236-52-4,73.141,3.918,381.1,0.65,12307.166015625,0.54,1.51,12.0,3
SO236-52-4,73.141,3.918,381.1,0.7,13231.725585937498,0.68,2.22,12.0,3
SO236-52-4,73.141,3.918,381.1,0.75,13976.197265625,0.61,1.94,12.0,3
SO236-52-4,73.141,3.918,381.1,0.8,14580.65234375,0.79,2.48,12.0,3
SO236-52-4,73.141,3.918,381.1,0.85,15219.01171875,0.6,1.87,12.0,3
SO236-52-4,73.141,3.918,381.1,0.9,15981.6162109375,0.77,2.04,12.0,3
SO236-52-4,73.141,3.918,381.1,0.95,17205.533203125,0.68,1.96,12.0,3
SO236-52-4,73.141,3.918,381.1,1.0,18513.349609375,0.68,2.41,12.0,3
SO236-52-4,73.141,3.918,381.1,1.05,19981.919921875,0.73,2.3,12.0,3
SO236-52-4,73.141,3.918,381.1,1.1,20883.390625,0.79,2.07,12.0,3
SO236-52-4,73.141,3.918,381.1,1.15,21742.255859375,0.6,1.93,12.0,3
SO236-52-4,73.141,3.918,381.1,1.2,22766.5234375,0.86,2.31,12.0,3
SO236-52-4,73.141,3.918,381.1,1.25,23915.134765625,0.67,2.11,12.0,3
SO236-52-4,73.141,3.918,381.1,1.3,24987.88671875,0.86,2.44,12.0,3
SO236-52-4,73.141,3.918,381.1,1.35,26150.091796875,0.8,2.19,12.0,3
SO236-52-4,73.141,3.918,381.1,1.4,27117.318359375,0.83,2.38,12.0,3
GIK23258_2,13.968533,74.998083,1768.0,0.25,154.03659057617188,1.0,3.64,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.28,344.9021301269531,1.28,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.29,408.5241088867188,1.25,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.32,571.355712890625,1.32,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.33,620.5661010742188,1.22,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.34,669.7763671875,1.33,3.55,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.39,888.4937744140625,1.08,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.4,930.6782836914062,1.15,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.41,978.0078735351562,1.21,3.66,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.42,1026.34912109375,1.25,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.43,1074.68994140625,1.22,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.45,1171.3731689453125,1.2,3.64,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.47,1259.6402587890625,1.2,3.66,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.48,1303.2554931640625,1.35,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.49,1346.87158203125,1.2,3.55,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.52,1495.597412109375,1.35,3.77,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.58,1869.53662109375,1.24,3.58,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.59,1942.2640380859373,1.35,3.76,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.6,2014.9884033203125,1.01,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.61,2093.294921875,1.18,3.73,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.62,2175.071044921875,1.14,3.63,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.63,2256.8486328125,1.18,3.64,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.66,2494.886962890625,1.33,3.63,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.67,2563.673583984375,1.16,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.68,2632.460205078125,1.27,3.67,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.69,2701.247070312499,1.21,3.72,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.72,2905.371826171875,1.34,3.56,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.76,3179.0341796875,1.22,3.68,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.77,3256.16357421875,1.18,3.63,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.79,3410.416748046875,1.36,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.85,3766.26611328125,1.17,3.5,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.86,3821.184814453125,1.18,3.65,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.87,3880.149658203125,1.22,3.65,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.88,3939.115478515625,1.19,3.55,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.89,3998.084716796875,1.11,3.66,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.9,4057.0498046875,1.2,3.67,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.91,4117.24365234375,1.27,3.63,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.92,4180.494140625,1.14,3.52,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.94,4306.998046875,1.05,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.95,4370.2451171875,1.21,3.67,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.98,4552.11083984375,1.33,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,0.99,4611.82763671875,1.21,3.53,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.0,4671.54248046875,1.21,3.65,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.01,4732.341796875,1.34,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.02,4798.1005859375,1.27,3.62,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.03,4863.865234375,1.3,3.76,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.04,4929.62548828125,1.25,3.63,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.05,4995.38818359375,1.19,3.66,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.06,5060.41650390625,1.21,3.68,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.07,5120.203125,1.3,3.67,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.09,5239.77099609375,1.11,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.12,5422.95263671875,1.25,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.14,5549.68212890625,1.03,3.91,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.15,5613.03955078125,1.28,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.16,5676.193359375,1.3,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.17,5724.01171875,1.07,3.64,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.21,5915.2861328125,1.06,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.24,6066.8505859375,1.39,3.63,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.26,6167.96337890625,1.05,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.28,6267.97998046875,1.21,3.72,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.29,6317.96044921875,1.23,3.65,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.3,6367.93701171875,1.12,3.67,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.31,6417.91748046875,1.07,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.32,6460.42529296875,1.09,3.73,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.33,6501.61083984375,1.07,3.67,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.34,6542.791015625,0.99,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.37,6664.8369140625,1.11,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.38,6704.12939453125,0.99,3.72,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.39,6743.4189453125,1.09,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.41,6821.99658203125,1.1,3.72,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.43,6917.96142578125,1.04,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.44,6967.24267578125,0.97,3.73,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.45,7016.52001953125,0.84,3.68,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.46,7065.80126953125,1.17,3.83,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.47,7115.50048828125,1.11,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.48,7165.37890625,1.16,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.51,7315.03857421875,1.06,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.52,7357.25390625,1.05,3.8,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.53,7394.96533203125,0.94,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.54,7432.67626953125,0.9,3.71,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.55,7470.39013671875,0.93,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.56,7508.10009765625,0.83,3.73,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.57,7541.76220703125,0.93,3.82,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.58,7572.42578125,0.98,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.59,7603.091796875,0.91,3.7,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.6,7633.76318359375,0.88,3.72,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.61,7664.42626953125,1.03,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.62,7694.5302734375,0.98,3.59,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.64,7753.70703125,1.03,3.69,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.68,7875.2041015625,0.96,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.7,7938.673828125,0.95,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.71,7970.41259765625,0.98,3.85,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.73,8032.6416015625,0.92,3.79,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.74,8063.50537109375,1.0,3.8,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.75,8094.36376953125,0.88,3.76,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.76,8125.224609375,0.82,3.81,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.77,8153.533203125,0.69,3.79,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.78,8177.2373046875,0.72,3.83,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.79,8200.9423828125,0.72,3.82,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.8,8224.6474609375,0.95,3.61,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.81,8248.3466796875,0.98,3.65,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.82,8271.6376953125,0.9,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.83,8293.98828125,0.96,3.76,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.84,8316.3330078125,1.0,3.85,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.85,8338.6767578125,0.97,3.79,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.86,8361.0234375,0.85,3.85,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.87,8383.6845703125,0.82,3.72,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.88,8407.3447265625,0.86,3.79,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.89,8431.00390625,1.02,3.75,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.9,8454.6650390625,0.74,3.73,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.91,8478.31640625,0.98,3.73,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.92,8500.6826171875,0.97,3.74,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.93,8517.55859375,0.78,3.87,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.94,8534.4404296875,0.98,3.81,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.95,8551.3212890625,0.89,3.86,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.96,8568.20703125,0.89,3.9,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.97,8585.0,1.01,4.01,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,1.99,8617.57421875,0.85,3.93,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.0,8633.8681640625,0.87,3.85,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.01,8650.1591796875,0.79,4.02,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.02,8666.46875,0.95,3.86,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.03,8683.0419921875,0.84,3.93,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.04,8699.6240234375,0.91,3.88,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.05,8716.1923828125,0.88,3.81,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.06,8732.7607421875,0.8,3.93,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.07,8749.2890625,0.85,3.93,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.08,8764.41015625,0.82,3.83,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.09,8779.529296875,0.85,3.9,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.1,8794.646484375,0.98,4.05,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.11,8809.763671875,0.71,3.92,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.13,8839.841796875,0.76,3.95,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.14,8854.80859375,0.83,3.95,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.15,8869.7783203125,0.73,3.86,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.16,8884.7275390625,0.9,3.85,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.17,8899.6904296875,0.82,3.89,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.18,8913.2099609375,0.88,3.89,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.19,8926.5927734375,0.81,3.99,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.2,8939.9755859375,0.85,3.83,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.21,8953.35546875,0.8,3.9,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.22,8966.734375,0.8,3.92,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.23,8981.2001953125,0.9,3.94,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.24,8995.8408203125,0.83,3.97,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.25,9010.4697265625,0.76,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.26,9025.109375,0.7,4.0,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.28,9054.33203125,0.91,4.05,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.29,9068.9013671875,0.89,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.3,9083.4970703125,0.86,3.94,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.31,9098.07421875,0.9,4.04,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.32,9112.6572265625,0.85,4.01,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.33,9127.6513671875,0.92,4.04,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.34,9142.76171875,0.75,4.0,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.35,9157.87890625,0.76,4.06,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.36,9172.998046875,0.75,4.03,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.37,9188.1005859375,0.56,4.08,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.38,9202.5947265625,0.78,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.39,9216.8076171875,0.88,4.06,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.4,9231.033203125,0.62,4.01,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.41,9245.2451171875,0.62,4.0,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.42,9259.462890625,0.45,3.91,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.43,9273.908203125,0.75,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.44,9288.48046875,0.57,3.87,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.45,9303.0546875,0.62,3.99,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.46,9317.6240234375,0.66,4.02,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.47,9332.203125,0.76,3.94,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.48,9352.7080078125,0.68,4.0,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.49,9377.3486328125,0.75,3.97,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.5,9401.99609375,0.85,4.03,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.51,9426.6376953125,0.58,4.04,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.52,9451.28515625,0.78,3.95,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.53,9478.841796875,0.78,3.97,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.54,9508.9453125,0.69,4.01,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.55,9539.047851562498,0.37,4.03,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.56,9569.1396484375,0.69,4.1,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.57,9599.251953125,0.53,3.94,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.58,9629.9775390625,0.7,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.59,9661.3916015625,0.65,4.07,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.6,9692.8046875,0.64,3.96,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.61,9724.2080078125,0.71,3.99,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.62,9755.6171875,0.73,4.05,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.63,9787.9384765625,0.82,4.0,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.64,9821.4833984375,0.75,4.0,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.65,9855.037109375,0.83,4.08,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.66,9888.5888671875,0.85,4.11,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.67,9922.1357421875,0.74,4.06,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.68,9955.6171875,0.85,4.12,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.69,9989.0166015625,0.72,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.7,10022.4013671875,0.79,4.07,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.71,10055.7978515625,0.8,4.1,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.72,10089.197265625,0.78,4.06,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.73,10121.830078125,0.89,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.74,10152.8095703125,0.82,4.07,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.75,10183.7783203125,0.81,4.04,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.76,10214.763671875,0.8,4.1,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.77,10245.7314453125,0.93,4.16,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.78,10277.53515625,0.82,4.02,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.79,10311.6669921875,0.69,3.97,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.8,10345.792968749998,0.68,3.95,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.81,10379.9326171875,0.76,4.01,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.82,10414.052734375,0.76,3.98,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.83,10447.541015625,0.94,3.86,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.84,10478.4501953125,0.78,3.92,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.85,10509.373046875,0.82,3.94,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.86,10540.287109375,0.74,4.03,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.87,10571.21484375,0.71,3.93,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.88,10602.4990234375,0.85,3.92,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.89,10635.9501953125,0.81,3.9,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.9,10669.376953125,0.83,4.09,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.91,10702.82421875,0.9,4.01,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.92,10736.259765625,0.68,3.91,1.0,1
GIK23258_2,13.968533,74.998083,1768.0,2.93,10769.5947265625,0.83,4.12,1.0,1
