Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
SSD-044-GC-01,76.99,4.99,3160.0,0.38,14360.0,0.0,3.93,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.4,14890.0,-0.35,3.74,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.42,15462.0,-0.58,3.88,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.44,15798.0,-0.32,4.2,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.46,16220.0,-0.33,4.35,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.48,16840.0,-0.51,4.12,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.5,17457.0,-0.37,4.4,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.52,18082.0,-0.33,4.32,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.56,19351.0,-0.44,4.17,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.58,19955.0,-0.42,4.26,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.6,20438.0,-0.36,4.26,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.62,20910.0,-0.43,4.2,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.64,21380.0,-0.51,3.98,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.66,21845.0,-0.53,4.06,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.68,22300.0,-0.36,4.15,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.7,22752.0,-0.42,4.26,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.72,23209.0,-0.37,4.19,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.74,23741.0,-0.28,4.34,1.0,3
SSD-044-GC-01,76.99,4.99,3160.0,0.76,24396.0,-0.25,4.06,1.0,3
KNR197-10-17GGC,-48.54,36.41,5010.0,0.02,4366.0,0.275,2.364,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.26,4769.0,0.873,2.405,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.3,5219.0,0.994,2.399,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.34,5664.0,1.12,2.639,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.38,6113.0,1.16,2.298,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.42,6559.0,1.11,2.343,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.5,7448.0,0.839,2.447,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.54,7895.0,0.854,2.498,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.58,8345.0,0.285,2.398,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.66,9249.0,0.839,2.598,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.7,9696.0,0.621,2.838,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.74,10146.0,0.129,2.62,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.78,10604.0,0.418,3.27,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.82,11092.0,0.148,3.223,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.86,11472.0,-0.366,3.217,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.9,11845.0,-0.263,3.683,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.94,12275.0,-0.386,3.329,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.96,12377.0,-0.258,3.366,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,0.98,12442.0,0.291,3.472,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.02,12568.0,-0.401,3.55,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.04,12631.0,-0.336,3.422,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.06,12693.0,-0.323,,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.08,12751.0,-0.402,,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.1,12803.0,-0.244,3.488,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.14,12903.0,0.429,3.234,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.15,12927.0,0.386,3.507,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.16,12952.0,0.517,3.595,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.18,13001.0,0.412,3.096,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.19,13027.0,0.021,2.759,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.21,13080.0,-0.211,3.285,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.23,13135.0,-0.257,3.665,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.25,13191.0,-0.379,3.686,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.27,13249.0,-0.258,3.526,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.29,13310.0,-0.095,3.811,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.37,13735.0,-0.336,3.763,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.39,13883.0,-0.731,3.493,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.41,14016.0,-0.741,4.067,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.43,14156.0,-0.033,3.766,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.45,14300.0,-0.604,3.824,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.465,14436.500000000002,-0.643,3.901,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.47,14489.0,-0.298,3.939,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.475,14534.500000000002,-0.628,4.03,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.505,14904.499999999998,-0.341,4.075,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.515,15089.499999999998,-0.46,4.03,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.53,15361.0,0.112,4.48,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.55,15692.0,0.032,4.347,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.57,16038.0,0.17,4.275,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.59,16395.0,-0.074,4.412,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.61,16781.0,0.065,4.343,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.63,17158.0,0.106,4.413,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.65,17509.0,0.19,4.327,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.67,17873.0,0.105,4.44,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.69,18258.0,0.096,4.294,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.71,18614.0,-0.128,4.298,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.73,18934.0,0.026,4.264,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.75,19246.0,0.013,4.216,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.77,19553.0,-0.145,3.872,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.81,20196.0,0.027,4.321,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.85,20818.0,-0.067,4.303,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.89,21075.0,-0.155,4.242,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.93,21285.0,0.122,4.173,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.95,21390.0,0.254,3.7,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,1.97,21494.0,0.074,4.236,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.01,21694.0,0.075,4.003,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.05,21890.0,-0.053,3.736,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.09,22081.0,0.196,4.248,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.13,22268.0,-0.259,4.105,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.17,22450.0,0.039,3.858,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.21,22632.0,0.041,3.972,7.0,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.25,22818.0,,,,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.29,23008.0,,,,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.45,23965.0,,,,1
KNR197-10-17GGC,-48.54,36.41,5010.0,2.49,24336.0,,,,1
GeoB9526,-18.1,12.4,3223.0,0.03,144.0,0.78,2.96,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.25,1445.0,0.07,2.89,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.35,2258.0,0.54,2.83,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.4,2817.0,0.68,2.89,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.45,3377.0,0.67,2.81,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.5,3930.0,0.85,2.76,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.55,4481.0,0.8,2.8,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.6,5016.0,0.98,2.84,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.65,5549.0,0.74,2.69,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.7,6083.0,0.65,2.68,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.75,6626.0,0.59,2.83,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.8,7267.0,0.42,3.0,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.85,7909.0,0.58,2.85,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.9,8548.0,0.58,2.98,1.0,1
GeoB9526,-18.1,12.4,3223.0,0.95,9192.0,0.36,2.87,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.0,9832.0,0.25,3.13,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.05,10471.0,0.64,2.99,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.1,11110.0,0.11,3.42,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.15,11750.0,0.14,3.36,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.2,12383.0,0.47,3.44,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.25,13033.0,0.39,3.47,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.3,13551.0,0.5,3.52,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.35,14016.0,0.25,3.55,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.4,14550.0,0.19,3.79,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.45,14808.0,0.31,3.57,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.5,15036.0,0.2,3.76,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.55,15255.0,-0.07,4.07,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.6,15457.0,0.07,3.92,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.65,15645.0,0.05,3.81,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.7,15841.0,0.05,4.17,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.75,16049.0,-0.2,4.1,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.8,16270.0,-0.04,4.26,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.85,16490.0,-0.22,4.43,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.9,16708.0,-0.01,4.22,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.95,16906.0,-0.37,4.53,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.0,17070.0,-0.18,4.49,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.05,17252.0,-0.07,4.47,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.1,17448.0,-0.03,4.28,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.15,18011.0,-0.35,4.6,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.2,18591.0,0.0,4.38,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.25,19157.0,0.02,4.57,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.3,19723.0,-0.07,4.41,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.35,20289.0,-0.01,4.38,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.4,20863.0,-0.11,4.43,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.45,21438.0,-0.03,4.41,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.5,22011.0,0.02,4.5,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.55,22587.0,-0.03,4.38,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.6,23171.0,0.02,4.3,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.65,23780.0,-0.08,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.7,24115.0,0.02,4.34,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.75,24409.0,-0.32,4.22,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.8,24703.0,-0.15,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.85,24991.0,-0.45,4.33,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.9,25279.0,0.13,4.4,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.95,25569.0,-0.03,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.0,25857.0,-0.24,4.1,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.05,26147.0,-0.17,4.32,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.1,26437.0,-0.09,4.27,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.15,26733.0,-0.16,4.51,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.2,27030.0,-0.16,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.25,27329.0,-0.14,4.29,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.3,27633.0,-0.37,4.25,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.35,27940.0,0.04,4.29,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.4,28250.0,-0.34,4.12,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.45,28555.0,-0.22,4.32,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.5,28862.0,-0.15,4.17,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.55,29183.0,-0.16,4.08,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.6,29512.0,-0.47,4.16,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.65,29850.0,-0.21,4.13,1.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.003,302.0,1.14,1.29,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.043,553.3,1.19,1.32,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.083,828.7,1.22,1.25,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.123,1106.7,1.17,1.23,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.163,1382.7,1.28,1.22,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.203,1664.3,1.18,1.23,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.243,1944.6,1.19,1.33,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.283,2229.7,1.25,1.2,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.323,2457.9,1.18,1.19,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.363,2666.0,1.23,1.25,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.403,2861.7000000000003,1.3,1.24,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.443,3063.6,1.4,1.26,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.483,3277.0,1.3,1.16,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.523,3455.6,1.38,1.29,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.563,3622.0,1.325,1.255,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.603,3785.3,1.46,1.2,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.643,3947.6,1.25,1.23,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.683,4113.0,1.41,1.29,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.723,4275.3,1.3,1.19,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.763,4437.0,1.26,1.25,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.803,4601.9,1.345,1.205,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.843,4769.6,1.22,1.25,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.883,4942.5,1.36,1.27,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.923,5125.1,1.4,1.18,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,0.963,5304.3,1.16,1.22,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.003,5437.0,1.205,1.245,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.043,5557.7,1.28,1.31,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.083,5676.299999999999,1.33,1.3,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.123,5794.7,1.27,1.34,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.163,5911.700000000001,1.19,1.22,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.203,6029.0,1.3,1.33,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.243,6144.700000000001,1.24,1.26,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.283,6263.299999999999,1.34,1.32,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.323,6382.0,1.33,1.29,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.363,6502.0,1.31,1.2,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.403,6623.0,1.29,1.29,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.443,6745.3,1.38,1.22,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.483,6871.3,1.35,1.19,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.523,6996.0,1.24,1.25,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.603,7189.0,1.27,1.27,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.683,7367.6,1.18,1.21,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.723,7681.800000000001,1.35,1.31,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.763,8023.199999999999,1.22,1.36,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.803,8360.9,1.26,1.29,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.843,8690.699999999999,1.26,1.36,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.883,9009.7,1.24,1.36,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.923,9324.4,1.16,1.475,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,1.963,9652.3,1.16,1.4,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.003,10174.300000000005,1.07,1.54,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.023,10434.100000000002,1.11,1.58,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.043,10683.000000000002,1.0,1.61,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.063,10918.700000000004,1.21,1.96,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.083,11161.500000000002,1.18,1.645,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.103,11414.300000000005,1.16,1.81,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.123,11682.800000000005,1.6,2.76,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.143,12013.799999999996,1.79,2.64,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.163,12342.399999999996,1.17,2.04,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.183,12641.099999999997,1.71,2.58,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.185,12668.5,1.14,1.62,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.203,12911.799999999996,1.02,1.56,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.223,13189.499999999996,1.23,2.07,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.243,13558.59999999999,1.06,1.9,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.263,15080.900000000003,1.0,1.68,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.283,17061.200000000004,1.69,2.57,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.303,19026.500000000004,1.74,2.59,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.323,20927.1,1.62,2.63,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.343,22030.300000000003,1.57,2.85,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.363,22794.5,1.69,2.46,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.383,23572.800000000003,1.67,2.61,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.403,24387.7,1.52,2.49,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.423,25005.4,1.74,2.59,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.443,25497.1,1.68,2.46,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.463,25973.300000000003,1.855,2.62,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.483,26503.0,1.7,2.34,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.503,27155.60000000001,1.77,2.56,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.523,27837.000000000007,1.7,2.37,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.543,28515.800000000007,1.61,2.58,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.563,29210.900000000005,1.54,2.51,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.583,29901.400000000005,1.6,2.24,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.603,30594.500000000007,1.67,2.19,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.623,31296.900000000005,1.71,2.42,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.643,32020.0,1.82,2.32,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.663,32753.0,1.8,2.26,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.683,33179.8,1.46,2.44,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.703,33466.7,1.44,2.09,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.723,33737.1,1.58,2.35,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.743,33983.6,1.6,2.48,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.763,34231.7,1.5,1.85,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.783,34497.9,1.42,2.47,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.803,34819.0,1.43,1.78,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.823,35517.4,1.65,2.23,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.843,36328.8,1.52,2.38,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.863,37145.5,1.48,2.38,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.883,37951.2,1.59,2.15,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.903,38734.4,1.6,2.46,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.923,39511.7,1.68,2.15,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.943,40294.6,1.5,2.37,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.963,41078.00000000001,1.7,2.31,4.0,1
KNR166-2-73GGC,-79.43,23.7455,542.0,2.983,41246.0,1.44,2.38,4.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.005,852.0,1.14,2.46,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.125,1947.5,1.26,2.44,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.165,3207.0,1.04,2.3,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.205,4464.0,1.27,2.6,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.245,5724.5,1.35,2.52,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.285,6984.499999999999,1.3,2.43,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.315,7934.0,1.28,2.72,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.325,8250.0,1.27,2.46,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.335,8565.0,1.34,2.57,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.345,8880.0,1.46,2.44,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.355,9196.5,1.02,2.63,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.365,9513.5,1.22,2.68,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.375,9830.0,1.16,2.57,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.385,10134.0,1.11,2.44,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.395,10341.0,1.17,2.59,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.405,10454.0,1.09,2.43,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.415,10558.0,1.17,2.74,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.425,10662.0,1.16,2.45,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.435,10766.5,1.01,2.55,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.445,10870.5,1.14,2.56,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.455,10974.0,1.15,2.61,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.465,11078.0,1.12,2.49,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.475,11182.0,1.06,2.65,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.485,11286.5,0.87,3.05,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.495,11391.0,0.9,2.66,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.505,11495.5,1.29,2.88,7.0,1
RAPiD-10-1P,-17.5895,62.9755,1237.0,0.515,11595.0,1.11,2.84,7.0,1
