Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9526,,2.03,16922.7734375,,,17285.84375,16557.84375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.04,16963.078125,,,17332.890625,16605.890625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.05,17003.58984375,,,17364.26953125,16669.26953125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.06,17044.12109375,,,17396.6484375,16725.6484375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.07,17084.66015625,,,17437.02734375,16778.02734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.08,17125.1953125,,,17477.40625,16801.40625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.09,17185.4453125,,,17525.193359375,16875.193359375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.1,17259.7421875,,,17602.26953125,16954.26953125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.11,17334.044921875,,,17717.345703125,17009.345703125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.12,17408.38671875,,,17851.421875,17060.421875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.13,17482.6328125,,,18000.498046875,17083.498046875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.14,17578.955078125,,,18129.68359375,17153.68359375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.15,17691.5546875,,,18261.80078125,17228.80078125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.16,17804.123046875,,,18451.91796875,17282.91796875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.17,17916.740234375,,,18675.69921875,17325.69921875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.18,18029.3203125,,,18917.822265625,17359.822265625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.19,18143.8515625,,,19074.65234375,17440.65234375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.2,18259.818359375,,,19203.27734375,17529.27734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.21,18375.751953125,,,19342.62890625,17599.62890625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.22,18491.642578125,,,19521.576171875,17655.576171875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.23,18607.619140625,,,19738.5234375,17705.5234375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.24,18721.791015625,,,19873.369140625,17801.369140625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.25,18834.5234375,,,19978.75,17913.75,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.26,18947.32421875,,,20083.130859375,18003.130859375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.27,19060.05078125,,,20209.51171875,18075.51171875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.28,19172.767578125,,,20374.892578125,18132.892578125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.29,19287.0546875,,,20491.4609375,18237.4609375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.3,19402.642578125,,,20582.84375,18359.84375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.31,19518.25,,,20690.228515625,18460.228515625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.32,19633.830078125,,,20805.61328125,18542.61328125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.33,19749.41015625,,,20950.99609375,18609.99609375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.34,19863.65625,,,21070.009765625,18723.009765625,3,Age model from Jonkers et al. (2020),,1
