# NOAA Paleoclimatology Program - Paleocean Site Data
# m952042s-tab.txt
# Complete Data
# File Created: 18-Jan-2005
#
#*********************************************************************************
# Please cite the contributor and the original publications when using these data
#*********************************************************************************
#
# Missing Values indicated by '-999'
#
# PI:             Nicholas J. Shackleton
# Core/Site:      MD952042
# Latitude:       37.48.00N	( 37.8)
# Longitude:      10.10.00W	( -10.16667)
# Water Depth(m): 3146
#
# Publications:
#   Shackleton, N.J., M.A. Hall, and E. Vincent. 2000. Phase relationships between
#     millennial scale events 64000 to 24000 years ago. Paleoceanography 15(6):565.
#------------------
#
# Description & Notes:
#   MD952042 High Resolution Oxygen and Carbon Isotope Data.
#   Data precision: better than .1 per mil. Chronostratigraphic information: direct
#   AMS and match to coral ages for events; GRIP Date of data generation: 1996. Please
#   note: tuning to GISP2 60-75 ka (GISP-matched agemod,
revised June 2002 at 68.72
#   ka)
#
# Variables:
#             depth         Depth (cm)
#             yrBP GRIP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             yrBP GISP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             d13Ch.eleg    delta C13 PDB (Hoeglundina elegans)
#             d18Ocwuell_corr             delta O18 PDB (benthic foraminifers) corrected to compare with Uvigerina spp.
#             d18Oh.eleg    delta O18 PDB (Hoeglundina elegans)
#             d13Cp.wuell   delta C13 PDB (Planulina wuellerstorfi)
#             d18Op.wuell   delta O18 PDB (Planulina wuellerstorfi)
#             d13Cg.bull    delta C13 PDB (Globigerina bulloides)
#             d18Og.bull    delta O18 PDB (Globigerina bulloides)
#             d13Cg.affin   delta C13 PDB (Globobulimina affinis)
#             d18Og.affin   delta O18 PDB (Globobulimina affinis)
#             d13Ccibid     delta C13 PDB (Cibicidoides sp.)
#             d18Ocibid     delta O18 PDB (Cibicidoides sp.)
#             d13Cu.pereg   delta C13 PDB (Uvigerina peregrina)
#             d18Ou.pereg   delta O18 PDB (Uvigerina peregrina)
#             d13Cm.barle   delta C13 PDB (Melonis barleanum)
#             d18Om.barle   delta O18 PDB (Melonis barleanum)
#
# CORE: MD952042
depth	yrBP GRIP	yrBP GISP	d13Ch.eleg	d18Ocwuell_corr	d18Oh.eleg	d13Cp.wuell	d18Op.wuell	d13Cg.bull	d18Og.bull	d13Cg.affin	d18Og.affin	d13Ccibid	d18Ocibid	d13Cu.pereg	d18Ou.pereg	d13Cm.barle	d18Om.barle	notes
1844	-999	-999	-999	-999	-999	-999	-999	-0.89	2.77	-999	-999	-999	-999	-999	-999	-999	-999	M99/4569
1844	-999	-999	-999	-999	-999	-999	-999	-0.75	2.43	-999	-999	-999	-999	-999	-999	-999	-999	S99/2751
1848	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-2.23	5.03	-2.23	5.03	-999	-999	-999	-999	MD95-2042M99/3515
1848	-999	-999	-999	-999	-999	-999	-999	-0.45	3.08	-999	-999	-999	-999	-999	-999	-999	-999	S99/2752
1848	-999	-999	-999	-999	-999	-999	-999	-0.47	2.8	-999	-999	-999	-999	-999	-999	-999	-999	S99/3260
1852	-999	-999	-999	4.8	-999	-999	-999	-999	-999	-2.57	5.1	-2.57	5.1	-999	-999	-999	-999	MD95-2042M99/3516
1852	-999	-999	-999	-999	-999	-999	-999	-0.41	2.9	-999	-999	-999	-999	-999	-999	-999	-999	S99/2753
1852	-999	-999	-999	-999	-999	-999	-999	-0.4	3.04	-999	-999	-999	-999	-999	-999	-999	-999	S99/3281
1856	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-2.43	5.03	-2.43	5.03	-999	-999	-999	-999	MD95-2042M99/3517
1856	-999	-999	-999	-999	-999	-999	-999	-0.5	2.44	-999	-999	-999	-999	-999	-999	-999	-999	M99/4570
1856	-999	-999	-999	-999	-999	-999	-999	-0.49	2.66	-999	-999	-999	-999	-999	-999	-999	-999	S99/2754
1860	-999	-999	-999	4.67	-999	-999	-999	-999	-999	-999	-999	-1.19	4.82	-1.19	4.82	-999	-999	MD95-2042M99/1367
1860	-999	-999	-999	-999	-999	-999	-999	-1.34	2.43	-999	-999	-999	-999	-999	-999	-999	-999	S95/3974
1864	-999	-999	-999	4.63	-999	-0.06	3.99	-999	-999	-999	-999	-0.06	3.99	-999	-999	-999	-999	MD95-2042M99/3519
1864	-999	-999	-999	4.78	-999	-999	-999	-999	-999	-999	-999	-1.01	4.93	-1.01	4.93	-999	-999	MD95-2042M99/3518
1864	-999	-999	-999	-999	-999	-999	-999	-0.94	1.87	-999	-999	-999	-999	-999	-999	-999	-999	S99/2755
1864	-999	-999	-999	-999	-999	-999	-999	-0.93	2.1	-999	-999	-999	-999	-999	-999	-999	-999	S99/3282
1868	-999	-999	-999	4.74	-999	-999	-999	-999	-999	-999	-999	-1.13	4.89	-1.13	4.89	-999	-999	MD95-2042M99/3520
1868	-999	-999	-999	-999	-999	-999	-999	-1.13	2.04	-999	-999	-999	-999	-999	-999	-999	-999	S99/2756
1868	-999	-999	-999	-999	-999	-999	-999	-0.95	2.22	-999	-999	-999	-999	-999	-999	-999	-999	S99/3283
1872	-999	-999	-999	4.49	-999	-999	-999	-999	-999	-2.19	4.79	-2.19	4.79	-999	-999	-999	-999	MD95-2042M99/3521
1872	-999	-999	-999	4.83	-999	0.2	4.19	-999	-999	-999	-999	0.2	4.19	-999	-999	-999	-999	MD95-2042M99/3523
1872	-999	-999	-999	4.85	-999	-999	-999	-999	-999	-999	-999	-0.99	5	-0.99	5	-999	-999	MD95-2042M99/3522
1872	-999	-999	-999	-999	-999	-999	-999	-0.97	1.83	-999	-999	-999	-999	-999	-999	-999	-999	S99/2757
1872	-999	-999	-999	-999	-999	-999	-999	-0.95	1.88	-999	-999	-999	-999	-999	-999	-999	-999	S99/3284
1876	61700	62220	-999	4.67	-999	-999	-999	-999	-999	-2.2	4.97	-2.2	4.97	-999	-999	-999	-999	MD95-2042M99/3524
1876	61700	62220	-999	-999	-999	-999	-999	-1.36	1.65	-999	-999	-999	-999	-999	-999	-999	-999	S99/2758
1876	61700	62220	-999	-999	-999	-999	-999	-0.99	2.09	-999	-999	-999	-999	-999	-999	-999	-999	S99/3285
1880	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-2.69	4.89	-2.69	4.89	-999	-999	-999	-999	MD95-2042M99/1368
1880	-999	-999	-999	-999	-999	-999	-999	-0.91	2.02	-999	-999	-999	-999	-999	-999	-999	-999	P96/825
1884	-999	-999	-999	4.75	-999	-999	-999	-999	-999	-2.85	5.05	-2.85	5.05	-999	-999	-999	-999	MD95-2042M99/3525
1884	-999	-999	-999	4.68	-999	-999	-999	-999	-999	-999	-999	-0.82	4.83	-0.82	4.83	-999	-999	MD95-2042M99/3526
1884	-999	-999	-999	-999	-999	-999	-999	-0.84	2.42	-999	-999	-999	-999	-999	-999	-999	-999	M99/4571
1884	-999	-999	-999	-999	-999	-999	-999	-0.9	2.47	-999	-999	-999	-999	-999	-999	-999	-999	S99/2759
1888	-999	-999	-999	4.78	-999	-999	-999	-999	-999	-2.45	5.08	-2.45	5.08	-999	-999	-999	-999	MD95-2042M99/3527
1888	-999	-999	-999	4.75	-999	-999	-999	-999	-999	-999	-999	-0.76	4.9	-0.76	4.9	-999	-999	MD95-2042M99/3528
1888	-999	-999	-999	-999	-999	-999	-999	-0.83	2.38	-999	-999	-999	-999	-999	-999	-999	-999	S99/2760
1888	-999	-999	-999	-999	-999	-999	-999	-1.05	2.49	-999	-999	-999	-999	-999	-999	-999	-999	S99/3286
1890	-999	-999	-999	-999	-999	-999	-999	-0.96	2.28	-999	-999	-999	-999	-999	-999	-999	-999	S95/3976
1892	-999	-999	-999	4.61	-999	-999	-999	-999	-999	-999	-999	-0.8	4.76	-0.8	4.76	-999	-999	MD95-2042M99/3529
1892	-999	-999	-999	-999	-999	-999	-999	-1.01	2.51	-999	-999	-999	-999	-999	-999	-999	-999	S99/3287
1896	-999	-999	-999	4.56	-999	-999	-999	-999	-999	-2.84	4.86	-2.84	4.86	-999	-999	-999	-999	MD95-2042M99/3911
1900	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-999	-999	-0.78	4.74	-0.78	4.74	-999	-999	MD95-2042M99/1369
1900	-999	-999	-999	-999	-999	-999	-999	-0.66	2.15	-999	-999	-999	-999	-999	-999	-999	-999	P96/826
1903	-999	-999	-999	4.57	-999	-999	-999	-999	-999	-999	-999	-1.01	4.72	-1.01	4.72	-999	-999	MD95-2042M99/3912
1903	-999	-999	-999	-999	-999	-999	-999	-0.26	2.82	-999	-999	-999	-999	-999	-999	-999	-999	M99/4572
1908	-999	-999	-999	4.67	-999	-999	-999	-999	-999	-2.3	4.97	-2.3	4.97	-999	-999	-999	-999	MD95-2042M99/3913
1908	-999	-999	-999	4.48	-999	-999	-999	-999	-999	-999	-999	-0.73	4.63	-0.73	4.63	-999	-999	MD95-2042M99/3914
1908	-999	-999	-999	-999	-999	-999	-999	-1.36	2.45	-999	-999	-999	-999	-999	-999	-999	-999	S99/3288
1912	-999	-999	-999	4.54	-999	-999	-999	-999	-999	-999	-999	-1	4.69	-1	4.69	-999	-999	MD95-2042M99/3915
1912	-999	-999	-999	-999	-999	-999	-999	-1.09	2.37	-999	-999	-999	-999	-999	-999	-999	-999	S99/3289
1916	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-2.26	4.89	-2.26	4.89	-999	-999	-999	-999	MD95-2042M99/3916
1916	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-999	-999	-1.01	4.74	-1.01	4.74	-999	-999	MD95-2042M99/3917
1916	-999	-999	-999	-999	-999	-999	-999	-1.15	2.52	-999	-999	-999	-999	-999	-999	-999	-999	S99/3290
1920	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-999	-999	-0.86	4.88	-0.86	4.88	-999	-999	MD95-2042M99/1370
1920	-999	-999	-999	-999	-999	-999	-999	-1.48	2.26	-999	-999	-999	-999	-999	-999	-999	-999	S95/3977
1924	-999	-999	-999	4.56	-999	-999	-999	-999	-999	-2.21	4.86	-2.21	4.86	-999	-999	-999	-999	MD95-2042M99/3918
1924	-999	-999	-999	4.61	-999	-999	-999	-999	-999	-999	-999	-1.06	4.76	-1.06	4.76	-999	-999	MD95-2042M99/3919
1924	-999	-999	-999	-999	-999	-999	-999	-0.97	2.42	-999	-999	-999	-999	-999	-999	-999	-999	S99/3291
1928	-999	-999	-999	4.62	-999	-999	-999	-999	-999	-2.42	4.92	-2.42	4.92	-999	-999	-999	-999	MD95-2042M99/3920
1928	-999	-999	-999	-999	-999	-999	-999	-0.89	2.47	-999	-999	-999	-999	-999	-999	-999	-999	S99/3292
1932	-999	-999	-999	4.65	-999	-999	-999	-999	-999	-1.96	4.95	-1.96	4.95	-999	-999	-999	-999	MD95-2042M99/3921
1932	-999	-999	-999	4.69	-999	-999	-999	-999	-999	-999	-999	-0.87	4.84	-0.87	4.84	-999	-999	MD95-2042M99/3922
1932	-999	-999	-999	-999	-999	-999	-999	-1.02	2.54	-999	-999	-999	-999	-999	-999	-999	-999	S99/3293
1936	-999	-999	-999	4.63	-999	-999	-999	-999	-999	-2.07	4.93	-2.07	4.93	-999	-999	-999	-999	MD95-2042M99/3923
1936	-999	-999	-999	4.54	-999	-999	-999	-999	-999	-999	-999	-0.97	4.69	-0.97	4.69	-999	-999	MD95-2042M99/3924
1936	-999	-999	-999	-999	-999	-999	-999	-1.17	2.3	-999	-999	-999	-999	-999	-999	-999	-999	S99/3294
1940	-999	-999	-999	4.49	-999	-999	-999	-999	-999	-999	-999	-0.77	4.64	-0.77	4.64	-999	-999	MD95-2042M99/1452
1940	-999	-999	-999	-999	-999	-999	-999	-1.31	2.19	-999	-999	-999	-999	-999	-999	-999	-999	S95/3978
1943	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-999	-999	-0.92	4.74	-0.92	4.74	-999	-999	MD95-2042M99/3925
1943	-999	-999	-999	-999	-999	-999	-999	-0.72	2.42	-999	-999	-999	-999	-999	-999	-999	-999	S99/3295
1947	-999	-999	-999	-999	-999	-999	-999	-0.92	2.23	-999	-999	-999	-999	-999	-999	-999	-999	S99/3296
1948	-999	-999	-999	4.69	-999	-999	-999	-999	-999	-999	-999	-0.9	4.84	-0.9	4.84	-999	-999	MD95-2042M99/3926
1950	-999	-999	-999	4.57	-999	-0.05	3.93	-999	-999	-999	-999	-0.05	3.93	-999	-999	-999	-999	MD95-2042M99/1454
1950	-999	-999	-999	4.39	-999	-999	-999	-999	-999	-999	-999	-0.87	4.54	-0.87	4.54	-999	-999	MD95-2042M99/1453
1950	-999	-999	-999	-999	-999	-999	-999	-1.64	1.6	-999	-999	-999	-999	-999	-999	-999	-999	S98/1651
1953	-999	-999	-999	4.46	-999	-999	-999	-999	-999	-2.23	4.76	-2.23	4.76	-999	-999	-999	-999	MD95-2042M99/3927
1953	-999	-999	-999	4.36	-999	0.26	3.72	-999	-999	-999	-999	0.26	3.72	-999	-999	-999	-999	MD95-2042M99/3928
1953	-999	-999	-999	-999	-999	-999	-999	-0.64	2.39	-999	-999	-999	-999	-999	-999	-999	-999	S99/3297
1957	-999	-999	-999	4.66	-999	-999	-999	-999	-999	-999	-999	-0.67	4.81	-0.67	4.81	-999	-999	MD95-2042M99/3929
1957	-999	-999	-999	-999	-999	-999	-999	-0.53	1.74	-999	-999	-999	-999	-999	-999	-999	-999	S99/3298
1960	66990	66160	-999	4.43	-999	-999	-999	-999	-999	-999	-999	-0.72	4.58	-0.72	4.58	-999	-999	MD95-2042M99/1455
1960	66990	66160	-999	-999	-999	-999	-999	-0.51	2.23	-999	-999	-999	-999	-999	-999	-999	-999	P96/827
1962	-999	-999	-999	-999	-999	-999	-999	-0.73	2.48	-999	-999	-999	-999	-999	-999	-999	-999	S00/0491
1964	-999	-999	-999	4.41	-999	-999	-999	-999	-999	-2.06	4.71	-2.06	4.71	-999	-999	-999	-999	MD95-2042M99/3930
1964	-999	-999	-999	-999	-999	-999	-999	-0.53	2.26	-999	-999	-999	-999	-999	-999	-999	-999	S99/3299
1966	-999	-999	-999	-999	-999	-999	-999	-0.53	1.02	-999	-999	-999	-999	-999	-999	-999	-999	S00/0492
1967	-999	-999	-999	4.33	-999	-999	-999	-999	-999	-999	-999	-0.77	4.48	-0.77	4.48	-999	-999	MD95-2042M99/3931
1968	-999	-999	-999	-999	-999	-999	-999	-0.45	2.47	-999	-999	-999	-999	-999	-999	-999	-999	S99/3300
1970	-999	-999	-999	4.73	-999	0.46	4.09	-999	-999	-999	-999	0.46	4.09	-999	-999	-999	-999	MD95-2042M99/1511
1970	-999	-999	-999	3.95	-999	-999	-999	-999	-999	-999	-999	-0.65	4.1	-0.65	4.1	-999	-999	MD95-2042M99/1456
1970	-999	-999	-999	-999	-999	-999	-999	-0.9	2.39	-999	-999	-999	-999	-999	-999	-999	-999	S95/3979
1971	-999	-999	-999	-999	-999	-999	-999	-0.68	1.64	-999	-999	-999	-999	-999	-999	-999	-999	S00/0493
1972	-999	-999	-999	-999	-999	-999	-999	-0.93	1.56	-999	-999	-999	-999	-999	-999	-999	-999	S00/0494
1973	-999	-999	-999	4.38	-999	-999	-999	-999	-999	-1.93	4.68	-1.93	4.68	-999	-999	-999	-999	MD95-2042M99/3932
1973	-999	-999	-999	4.54	-999	-999	-999	-999	-999	-999	-999	-0.38	4.69	-0.38	4.69	-999	-999	MD95-2042M99/3933
1973	-999	-999	-999	-999	-999	-999	-999	-0.42	1.9	-999	-999	-999	-999	-999	-999	-999	-999	S99/3301
1976	-999	-999	-999	-999	-999	-999	-999	-0.69	1.53	-999	-999	-999	-999	-999	-999	-999	-999	S00/0495
1977	-999	-999	-999	4.45	-999	-999	-999	-999	-999	-2.01	4.75	-2.01	4.75	-999	-999	-999	-999	MD95-2042M99/3934
1977	-999	-999	-999	-999	-999	-999	-999	-0.41	1.28	-999	-999	-999	-999	-999	-999	-999	-999	S99/3302
1980	-999	-999	-999	4.36	-999	-999	-999	-999	-999	-999	-999	-0.37	4.51	-0.37	4.51	-999	-999	MD95-2042M99/1512
1980	-999	-999	-999	-999	-999	-999	-999	-0.59	0.92	-999	-999	-999	-999	-999	-999	-999	-999	P96/828
1982	-999	-999	-999	-999	-999	-999	-999	-0.7	1.06	-999	-999	-999	-999	-999	-999	-999	-999	S00/0496
1983	-999	-999	-999	4.13	-999	-999	-999	-999	-999	-2.09	4.43	-2.09	4.43	-999	-999	-999	-999	MD95-2042M99/3935
1983	-999	-999	-999	-999	-999	-999	-999	-0.37	1.26	-999	-999	-999	-999	-999	-999	-999	-999	S99/3303
1986	-999	-999	-999	-999	-999	-999	-999	-0.73	1.61	-999	-999	-999	-999	-999	-999	-999	-999	S00/0497
1987	-999	-999	-999	3.97	-999	-999	-999	-999	-999	-2.27	4.27	-2.27	4.27	-999	-999	-999	-999	MD95-2042M99/3936
1987	-999	-999	-999	4.3	-999	-999	-999	-999	-999	-999	-999	-0.49	4.45	-0.49	4.45	-999	-999	MD95-2042M99/3937
1987	-999	-999	-999	-999	-999	-999	-999	-0.56	1.44	-999	-999	-999	-999	-999	-999	-999	-999	S99/3304
1990	69720	72890	-999	-999	-999	-999	-999	-1.45	2.06	-999	-999	-999	-999	-999	-999	-999	-999	S98/1653
1992	-999	-999	-999	-999	-999	-999	-999	-0.5	2.41	-999	-999	-999	-999	-999	-999	-999	-999	S00/0498
1993	-999	-999	-999	3.92	-999	-999	-999	-999	-999	-2.27	4.22	-2.27	4.22	-999	-999	-999	-999	MD95-2042M99/3938
1993	-999	-999	-999	-999	-999	-999	-999	-0.49	2.27	-999	-999	-999	-999	-999	-999	-999	-999	S99/3305
1997	-999	-999	-999	4.16	-999	-999	-999	-999	-999	-2.27	4.46	-2.27	4.46	-999	-999	-999	-999	MD95-2042M99/3939
1997	-999	-999	-999	4.19	-999	-999	-999	-999	-999	-999	-999	-0.62	4.34	-0.62	4.34	-999	-999	MD95-2042M99/3940
1997	-999	-999	-999	-999	-999	-999	-999	-0.32	1.61	-999	-999	-999	-999	-999	-999	-999	-999	S99/3306
1998	-999	-999	-999	-999	-999	-999	-999	-0.52	1.94	-999	-999	-999	-999	-999	-999	-999	-999	S00/0499
2000	-999	-999	-999	4.34	-999	-999	-999	-999	-999	-2.16	4.64	-2.16	4.64	-999	-999	-999	-999	MD95-2042M99/1513
2000	-999	-999	-999	-999	-999	-999	-999	-0.91	1.42	-999	-999	-999	-999	-999	-999	-999	-999	S95/3981
2002	-999	-999	-999	-999	-999	-999	-999	-0.62	1.73	-999	-999	-999	-999	-999	-999	-999	-999	S00/0500
2003	-999	-999	-999	4.37	-999	-999	-999	-999	-999	-2.28	4.67	-2.28	4.67	-999	-999	-999	-999	MD95-2042M99/3382
2003	-999	-999	-999	4.46	-999	0.37	3.82	-999	-999	-999	-999	0.37	3.82	-999	-999	-999	-999	MD95-2042M99/3383
2003	-999	-999	-999	-999	-999	-999	-999	0	1.76	-999	-999	-999	-999	-999	-999	-999	-999	M99/4573
2003	-999	-999	-999	-999	-999	-999	-999	-0.53	2.35	-999	-999	-999	-999	-999	-999	-999	-999	S99/2535
2007	-999	-999	-999	4.46	-999	-999	-999	-999	-999	-2.08	4.76	-2.08	4.76	-999	-999	-999	-999	MD95-2042M99/3384
2007	-999	-999	-999	-999	-999	-999	-999	0.23	1.83	-999	-999	-999	-999	-999	-999	-999	-999	M99/3204
2011	-999	-999	-999	4.64	-999	0.56	4	-999	-999	-999	-999	0.56	4	-999	-999	-999	-999	MD95-2042M99/1514
2011	-999	-999	-999	4.18	-999	-999	-999	-999	-999	-999	-999	-0.45	4.33	-0.45	4.33	-999	-999	MD95-2042M99/1515
2011	-999	-999	-999	-999	-999	-999	-999	-1.23	1.35	-999	-999	-999	-999	-999	-999	-999	-999	S98/1654
2012	-999	-999	-999	-999	-999	-999	-999	-0.88	1.2	-999	-999	-999	-999	-999	-999	-999	-999	S00/0501
2014	-999	-999	-999	4.33	-999	-999	-999	-999	-999	-1.99	4.63	-1.99	4.63	-999	-999	-999	-999	MD95-2042M99/3205
2014	-999	-999	-999	4.24	-999	0.73	3.6	-999	-999	-999	-999	0.73	3.6	-999	-999	-999	-999	MD95-2042M99/3206
2014	-999	-999	-999	-999	-999	-999	-999	-0.42	1.59	-999	-999	-999	-999	-999	-999	-999	-999	S99/2536
2015	-999	-999	-999	-999	-999	-999	-999	-0.73	1.17	-999	-999	-999	-999	-999	-999	-999	-999	S00/0502
2017	-999	-999	-999	4.29	-999	0.65	3.65	-999	-999	-999	-999	0.65	3.65	-999	-999	-999	-999	MD95-2042M99/3207
2017	-999	-999	-999	-999	-999	-999	-999	-0.55	1.85	-999	-999	-999	-999	-999	-999	-999	-999	S99/2537
2017	-999	-999	-999	-999	-999	-999	-999	-0.45	1.6	-999	-999	-999	-999	-999	-999	-999	-999	S99/3309
2020	-999	-999	-999	4.42	-999	0.94	3.78	-999	-999	-999	-999	0.94	3.78	-999	-999	-999	-999	MD95-2042M99/1516
2020	-999	-999	-999	-999	-999	-999	-999	-1.04	1.1	-999	-999	-999	-999	-999	-999	-999	-999	S95/3982
2022	-999	-999	-999	-999	-999	-999	-999	-0.59	1.1	-999	-999	-999	-999	-999	-999	-999	-999	S00/0503
2023	-999	-999	-999	4.12	-999	0.73	3.48	-999	-999	-999	-999	0.73	3.48	-999	-999	-999	-999	MD95-2042M99/3208
2023	-999	-999	-999	-999	-999	-999	-999	-0.61	1.37	-999	-999	-999	-999	-999	-999	-999	-999	S99/2538
2023	-999	-999	-999	-999	-999	-999	-999	-0.55	0.86	-999	-999	-999	-999	-999	-999	-999	-999	S99/3310
2026	-999	-999	-999	-999	-999	-999	-999	-0.98	0.78	-999	-999	-999	-999	-999	-999	-999	-999	S00/0504
2027	-999	-999	-999	3.89	-999	-999	-999	-999	-999	-2.21	4.19	-2.21	4.19	-999	-999	-999	-999	MD95-2042M99/3209
2027	-999	-999	-999	3.57	-999	0.81	2.93	-999	-999	-999	-999	0.81	2.93	-999	-999	-999	-999	MD95-2042M99/3210
2027	-999	-999	-999	-999	-999	-999	-999	-0.49	0.84	-999	-999	-999	-999	-999	-999	-999	-999	S99/2539
2027	-999	-999	-999	-999	-999	-999	-999	-0.55	0.67	-999	-999	-999	-999	-999	-999	-999	-999	S99/3311
2030	-999	-999	-999	3.9	-999	-999	-999	-999	-999	-2.15	4.2	-2.15	4.2	-999	-999	-999	-999	MD95-2042M99/1517
2030	-999	-999	-999	-999	-999	-999	-999	-0.69	0.94	-999	-999	-999	-999	-999	-999	-999	-999	P96/829
2032	-999	-999	-999	-999	-999	-999	-999	-0.91	1.32	-999	-999	-999	-999	-999	-999	-999	-999	S00/0505
2033	73920	73160	-999	3.91	-999	-999	-999	-999	-999	-2.08	4.21	-2.08	4.21	-999	-999	-999	-999	MD95-2042M99/3241
2033	73920	73160	-999	4.04	-999	0.57	3.4	-999	-999	-999	-999	0.57	3.4	-999	-999	-999	-999	MD95-2042M99/3242
2033	73920	73160	-999	-999	-999	-999	-999	-0.55	1.43	-999	-999	-999	-999	-999	-999	-999	-999	S99/3312
2035	-999	-999	-999	-999	-999	-999	-999	-0.94	1.6	-999	-999	-999	-999	-999	-999	-999	-999	S00/0506
2037	-999	-999	-999	3.97	-999	-999	-999	-999	-999	-2.19	4.27	-2.19	4.27	-999	-999	-999	-999	MD95-2042M99/3243
2037	-999	-999	-999	3.77	-999	0.35	3.13	-999	-999	-999	-999	0.35	3.13	-999	-999	-999	-999	MD95-2042M99/3244
2037	-999	-999	-999	-999	-999	-999	-999	-0.33	1.8	-999	-999	-999	-999	-999	-999	-999	-999	S99/3313
2038	-999	-999	-999	-999	-999	-999	-999	-0.8	1.8	-999	-999	-999	-999	-999	-999	-999	-999	S00/0507
2040	-999	-999	-999	4.15	-999	-999	-999	-999	-999	-1.9	4.45	-1.9	4.45	-999	-999	-999	-999	MD95-2042M99/1518
2040	-999	-999	-999	-999	-999	-999	-999	-0.7	2.08	-999	-999	-999	-999	-999	-999	-999	-999	S95/3983
2042	-999	-999	-999	-999	-999	-999	-999	-0.72	1.82	-999	-999	-999	-999	-999	-999	-999	-999	S00/0508
2043	-999	-999	-999	3.95	-999	-999	-999	-999	-999	-2.01	4.25	-2.01	4.25	-999	-999	-999	-999	MD95-2042M99/3245
2043	-999	-999	-999	-999	-999	-999	-999	-0.47	1.91	-999	-999	-999	-999	-999	-999	-999	-999	S99/3314
2046	-999	-999	-999	-999	-999	-999	-999	-0.52	1.97	-999	-999	-999	-999	-999	-999	-999	-999	S00/0509
2047	-999	-999	-999	4.1	-999	-999	-999	-999	-999	-1.98	4.4	-1.98	4.4	-999	-999	-999	-999	MD95-2042M99/3246
2047	-999	-999	-999	3.92	-999	0.4	3.28	-999	-999	-999	-999	0.4	3.28	-999	-999	-999	-999	MD95-2042M99/3247
2047	-999	-999	-999	-999	-999	-999	-999	-0.13	1.81	-999	-999	-999	-999	-999	-999	-999	-999	S99/3315
2050	-999	-999	-999	4.16	-999	-999	-999	-999	-999	-1.8	4.46	-1.8	4.46	-999	-999	-999	-999	MD95-2042M99/1519
2050	-999	-999	-999	4.31	-999	0.4	3.67	-999	-999	-999	-999	0.4	3.67	-999	-999	-999	-999	MD95-2042M99/1520
2050	-999	-999	-999	-999	-999	-999	-999	-0.42	2	-999	-999	-999	-999	-999	-999	-999	-999	P96/830
2052	-999	-999	-999	-999	-999	-999	-999	-0.5	2.25	-999	-999	-999	-999	-999	-999	-999	-999	S00/0510
2053	-999	-999	-999	4.18	-999	-999	-999	-999	-999	-2.06	4.48	-2.06	4.48	-999	-999	-999	-999	MD95-2042M99/3248
2053	-999	-999	-999	-999	-999	-999	-999	-0.27	1.76	-999	-999	-999	-999	-999	-999	-999	-999	S99/3316
2056	-999	-999	-999	4.18	-999	-999	-999	-999	-999	-2.09	4.48	-2.09	4.48	-999	-999	-999	-999	MD95-2042M99/3249
2056	-999	-999	-999	4.28	-999	0.81	3.64	-999	-999	-999	-999	0.81	3.64	-999	-999	-999	-999	MD95-2042M99/3250
2056	-999	-999	-999	-999	-999	-999	-999	-0.29	2.21	-999	-999	-999	-999	-999	-999	-999	-999	S99/3317
2058	-999	-999	-999	-999	-999	-999	-999	-0.9	1.31	-999	-999	-999	-999	-999	-999	-999	-999	S00/0511
2060	-999	-999	-999	4.22	-999	-999	-999	-999	-999	-1.94	4.52	-1.94	4.52	-999	-999	-999	-999	MD95-2042M99/1521
2060	-999	-999	-999	4.19	-999	0.57	3.55	-999	-999	-999	-999	0.57	3.55	-999	-999	-999	-999	MD95-2042M99/1522
2060	-999	-999	-999	-999	-999	-999	-999	-1.03	1.25	-999	-999	-999	-999	-999	-999	-999	-999	S95/3984
2062	-999	-999	-999	-999	-999	-999	-999	-1.19	1.09	-999	-999	-999	-999	-999	-999	-999	-999	S00/0512
2063	-999	-999	-999	4.22	-999	0.79	3.58	-999	-999	-999	-999	0.79	3.58	-999	-999	-999	-999	MD95-2042M99/3251
2063	-999	-999	-999	-999	-999	-999	-999	-0.59	0.95	-999	-999	-999	-999	-999	-999	-999	-999	S99/3318
2065	-999	-999	-999	-999	-999	-999	-999	-1.12	0.96	-999	-999	-999	-999	-999	-999	-999	-999	S00/0513
2067	-999	-999	-999	4.19	-999	0.83	3.55	-999	-999	-999	-999	0.83	3.55	-999	-999	-999	-999	MD95-2042M99/3252
2067	-999	-999	-999	-999	-999	-999	-999	-0.6	1.09	-999	-999	-999	-999	-999	-999	-999	-999	S99/3319
2070	-999	-999	-999	4.25	-999	0.75	3.61	-999	-999	-999	-999	0.75	3.61	-999	-999	-999	-999	MD95-2042M99/1523
2070	-999	-999	-999	-999	-999	-999	-999	-1.45	0.88	-999	-999	-999	-999	-999	-999	-999	-999	S98/1655
